id,article_id,relevance_score,company,country,city,use_case,signal_type,summary,flytbase_mentioned,persons,entities,drop_reason,is_duplicate,status,actions_taken,reviewed_at,dismissed_at,slack_sent_at,created_at,normalized_url,url_fingerprint,enriched_at,drone_docks,prog_value,implementation_date,industry
scored_article_1773660249249_33_1773679734142,article_1773660249249_33,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.142+00,news.google.com/rss/articles/cbmifkfvx3lxtfblqi1bcjrhcwritzzpzkdpt2tirjrzc3djtmzangnhzjjhu1lamgvdywnnewfhz285mfvsunnbbhrnexztofyxv3i1yzvrakdumuzsuwg2bk5us3o0emz1akjbbddsotzcmvz1vfo2lv9pohhsweetwe5usxlzzw,news.google.com/rss/articles/cbmifkfvx3lxtfblqi1bcjrhcwritzzpzkdpt2tirjrzc3djtmzangnhzjjhu1lamgvdywnnewfhz285mfvsunnbbhrnexztofyxv3i1yzvrakdumuzsuwg2bk5us3o0emz1akjbbddsotzcmvz1vfo2lv9pohhsweetwe5usxlzzw?oc=5,null,null,null,null,null
scored_article_1773660249249_32_1773679734141,article_1773660249249_32,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmirgfbvv95cuxqndnabktcbujmaxe5sudtzllwrmtvdglmz0rongdusmpbdnbemmhyr283n1jywxm5ug1sym1zawprrtbhvfpflwnzelpmunfma1pgdw1hehl2ynfdrdixazfwnmtqujyywgpwwnfaetfhzm4wa1kxbnvuaxhpejvhdklabdlnwk5qr19tu1fwdu5uzhvydxbjyvljv3fhvzhouu5lr3luwi14m2wtbke,news.google.com/rss/articles/cbmirgfbvv95cuxqndnabktcbujmaxe5sudtzllwrmtvdglmz0rongdusmpbdnbemmhyr283n1jywxm5ug1sym1zawprrtbhvfpflwnzelpmunfma1pgdw1hehl2ynfdrdixazfwnmtqujyywgpwwnfaetfhzm4wa1kxbnvuaxhpejvhdklabdlnwk5qr19tu1fwdu5uzhvydxbjyvljv3fhvzhouu5lr3luwi14m2wtbke?oc=5,null,null,null,null,null
scored_article_1773827439433_3_1773827538387,article_1773827439433_3,15,null,Saudi Arabia,null,Defense,PARTNERSHIP,"Vector and Saudi Arabia's SR2 Defense Systems have signed an MoU to localize the production, assembly, and sustainment of attritable drone systems in Saudi Arabia for regional defense operations.",false,[],"[{""name"":""Vector"",""type"":""oem""},{""name"":""SR2 Defense Systems"",""type"":""oem""}]","OEM/defense manufacturing partnership, not a commercial drone deployment signal from a FlytBase target customer.",false,new,[],null,null,null,2026-03-18 09:52:18.387+00,dronelife.com/2026/03/xx/vector-sr2-to-localize-attritable-drone-systems-in-saudi-arabia,dronelife.com/2026/03/xx/vector-sr2-to-localize-attritable-drone-systems-in-saudi-arabia,null,null,null,null,null
scored_article_1773767630449_29_1773768055257,article_1773767630449_29,90,Marut Drones,India,null,"Crop management, spraying, fertilizing, seed sowing",DEPLOYMENT,"Marut Drones is actively supporting Indian farmers with efficient crop management using its DGCA-certified AG 365 drone for spraying, fertilizing, and seed sowing.",false,"[{""name"":""Prem Kumar Vislawath"",""role"":""Founder & CEO"",""organization"":""Marut Drones""}]","[{""name"":""Marut Drones"",""type"":""oem"",""website"":""drones.com""},{""name"":""DGCA"",""type"":""regulator""}]",null,false,reviewed,[],2026-03-18 08:56:31.617+00,null,null,2026-03-17 17:20:55.257+00,news.google.com/rss/articles/cbmiugfbvv95cuxnujrqcnbuuwjdewx0ulplnzroempzrk1pdhj2zwnqrlnrwkjjefjzdlpxykdtn3fba2p3segyrdl4zkxgy0nmsdqwy0xlvlhza2tbt3b4wudwdwl6zzninzvym2hxeejuouzbdjvfrw5muk4ynw93zhlwwllhructsznfmhi0ug1mahc2wllrulpstgzbwdhhmfvdykstq1hywwnpwhldcgjtczrkuw9wmxzwquhwwtjivve,news.google.com/rss/articles/cbmiugfbvv95cuxnujrqcnbuuwjdewx0ulplnzroempzrk1pdhj2zwnqrlnrwkjjefjzdlpxykdtn3fba2p3segyrdl4zkxgy0nmsdqwy0xlvlhza2tbt3b4wudwdwl6zzninzvym2hxeejuouzbdjvfrw5muk4ynw93zhlwwllhructsznfmhi0ug1mahc2wllrulpstgzbwdhhmfvdykstq1hywwnpwhldcgjtczrkuw9wmxzwquhwwtjivve?oc=5,2026-03-17 19:31:53.23+00,null,null,null,Agriculture & Forestry
scored_article_1773679719462_35_1773679733905,article_1773679719462_35,10,null,null,null,null,OTHER,"This article reviews or markets the DJI Neo 2, a drone targeted at beginner users, and does not contain information about commercial drone deployments by organizations.",false,[],"[{""name"":""DJI"",""type"":""oem""}]","OEM product marketing/review for consumer drones, no commercial operator identified.",false,new,[],null,null,null,2026-03-16 16:48:53.905+00,news.google.com/rss/articles/cbmicefvx3lxte1st1nmew1wavvyt0ngsldtejkzs1k2z1u1uun2ltv3cnk2ctfrx2vknjryeke1z2qyqkotynnuwwrwqzlwyknta05amznuznozyxztt1plzmdjy3fpevrqr1voukfinhe3t0fmzu1bdlc,news.google.com/rss/articles/cbmicefvx3lxte1st1nmew1wavvyt0ngsldtejkzs1k2z1u1uun2ltv3cnk2ctfrx2vknjryeke1z2qyqkotynnuwwrwqzlwyknta05amznuznozyxztt1plzmdjy3fpevrqr1voukfinhe3t0fmzu1bdlc?oc=5,null,null,null,null,null
scored_article_1773679719462_31_1773679733905,article_1773679719462_31,85,Austintown Fire Department,US,Austintown,Public Safety,DEPLOYMENT,"The Austintown Fire Department has joined a drone pilot program in Ohio, indicating an active or imminent deployment of drones for public safety operations.",false,[],[],null,false,reviewed,"[""slack""]",2026-03-17 06:24:01.047+00,null,2026-03-16 17:24:01.941+00,2026-03-16 16:48:53.905+00,news.google.com/rss/articles/cbmicefvx3lxte1wt3ljwlzjcw5tndzawnrmyvhpvzz0dmraretlde8tndruneltrerxtzrysmm4mxb2d1ptnlp6v0nweeq0bmdwmnr6bdhsrhnwvhbrm01rndrwmunqs05brerodm5vofrquhl6a3butjq,news.google.com/rss/articles/cbmicefvx3lxte1wt3ljwlzjcw5tndzawnrmyvhpvzz0dmraretlde8tndruneltrerxtzrysmm4mxb2d1ptnlp6v0nweeq0bmdwmnr6bdhsrhnwvhbrm01rndrwmunqs05brerodm5vofrquhl6a3butjq?oc=5,2026-03-16 16:53:07.792+00,null,null,null,null
scored_article_1773660249249_27_1773679734141,article_1773660249249_27,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmifkfvx3lxtfbdb0k5axhhv2qxlvpwyxd6ngjcrurjvl9teen2mllgrzlzbwmztur1x2vltuyxeed4c2m2unn1txlpa1ftsfg1bkv3s1hfogjdeu93ymvvdkxwz2ngzg9yae1oy3dkz2dwaksyu0uwz1fwbgnem2yxchzfaupqdw,news.google.com/rss/articles/cbmifkfvx3lxtfbdb0k5axhhv2qxlvpwyxd6ngjcrurjvl9teen2mllgrzlzbwmztur1x2vltuyxeed4c2m2unn1txlpa1ftsfg1bkv3s1hfogjdeu93ymvvdkxwz2ngzg9yae1oy3dkz2dwaksyu0uwz1fwbgnem2yxchzfaupqdw?oc=5,null,null,null,null,null
scored_article_1773653902432_5_1773655362646,article_1773653902432_5,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmiswfbvv95cuxqt0rkefy1ykneawxwvy1zyk1jcwz2veewyzdkx3zqoedyrhdmstdmoxlgu20wtgxpyvzoazdnutfoue9jand0udhirgvtc3j4szbqrzbqq1nymzlewe1swg55cnfbyjb6etdunkppzxrucktpsnnbuhljuevhwgjryw9wdtjnrhlmyk1kegtxu1k5bv9vd0xhu3hls0rbrfr5rgzuc3jotjrxrnfbtjlkamnmcw,news.google.com/rss/articles/cbmiswfbvv95cuxqt0rkefy1ykneawxwvy1zyk1jcwz2veewyzdkx3zqoedyrhdmstdmoxlgu20wtgxpyvzoazdnutfoue9jand0udhirgvtc3j4szbqrzbqq1nymzlewe1swg55cnfbyjb6etdunkppzxrucktpsnnbuhljuevhwgjryw9wdtjnrhlmyk1kegtxu1k5bv9vd0xhu3hls0rbrfr5rgzuc3jotjrxrnfbtjlkamnmcw?oc=5,null,null,null,null,null
scored_article_1773653902432_7_1773655362646,article_1773653902432_7,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmiygfbvv95cuxodgc4z0v5vhfwrdgzzmxtn3fubhpjem1voexnqxbwzek3yutdrehodm5vbnmysgs3vdz6edlxanvnaxzlyke1sznyv3rksupit25fa1nubtc1rdn0ewgty0hpyvzankk4qxjumwdioezls0dlq0dyt1boyutrc0jodezgcfpbx1z4agx6c3vhnvptx0lnv0riaktgufbemmfmduxhnwdywu1tcupetg5avud5u0tha3pvuxy5vnvcx25pzgizywlfvzrb,news.google.com/rss/articles/cbmiygfbvv95cuxodgc4z0v5vhfwrdgzzmxtn3fubhpjem1voexnqxbwzek3yutdrehodm5vbnmysgs3vdz6edlxanvnaxzlyke1sznyv3rksupit25fa1nubtc1rdn0ewgty0hpyvzankk4qxjumwdioezls0dlq0dyt1boyutrc0jodezgcfpbx1z4agx6c3vhnvptx0lnv0riaktgufbemmfmduxhnwdywu1tcupetg5avud5u0tha3pvuxy5vnvcx25pzgizywlfvzrb?oc=5,null,null,null,null,null
scored_article_1773653902432_8_1773655362646,article_1773653902432_8,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmi9gfbvv95cuxqlxfsr2xfnxy4sgszbdzqy3y0bvnkcfvttwh4yuyybehov2zlzxnvdgztmtvkqmh4otf0y2zfmdb0afl4rujtuxj5t0loaznodjlttmhsmwjkrmj3mwdfzkttbfpfqvpmnnztrvl4rxhlvjnic2ndchdzs2g2clf3duzjc2izujrzmepmuzbzwjbln0pun1frq2tzsxitrmn2rmh0a1vqyvazclk5ewracgd0rzvftgxuuexhderfvjlcvdlmqulwwu1ultn1anrtvmvnyzrqz3nkvkz0chjdm3zbqzdrrkhsznr3zuprdnitqmrxenc,news.google.com/rss/articles/cbmi9gfbvv95cuxqlxfsr2xfnxy4sgszbdzqy3y0bvnkcfvttwh4yuyybehov2zlzxnvdgztmtvkqmh4otf0y2zfmdb0afl4rujtuxj5t0loaznodjlttmhsmwjkrmj3mwdfzkttbfpfqvpmnnztrvl4rxhlvjnic2ndchdzs2g2clf3duzjc2izujrzmepmuzbzwjbln0pun1frq2tzsxitrmn2rmh0a1vqyvazclk5ewracgd0rzvftgxuuexhderfvjlcvdlmqulwwu1ultn1anrtvmvnyzrqz3nkvkz0chjdm3zbqzdrrkhsznr3zuprdnitqmrxenc?oc=5,null,null,null,null,null
scored_article_1773653902432_9_1773655362646,article_1773653902432_9,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmifkfvx3lxte9oqjhktjbmsk5kt1gxqwfznelurwvsnxcwstbfy1lpy0gzc3vxtwplq1d6skg1advsrknodljnddgtx1k4qjfdeu9lc0e4dkhur3dtoefcaffyzm5dqxjpyw1ncfktvmvvsm9zngk1xzzhcknvyxrhwvpcnkt0dw,news.google.com/rss/articles/cbmifkfvx3lxte9oqjhktjbmsk5kt1gxqwfznelurwvsnxcwstbfy1lpy0gzc3vxtwplq1d6skg1advsrknodljnddgtx1k4qjfdeu9lc0e4dkhur3dtoefcaffyzm5dqxjpyw1ncfktvmvvsm9zngk1xzzhcknvyxrhwvpcnkt0dw?oc=5,null,null,null,null,null
scored_article_1773655316476_5_1773679734141,article_1773655316476_5,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmimafbvv95cuxocm9tqzawanm2wxphudgwdnl1bklmukdud1b1rkttndvyv0rvdwoxb29vrkxcrwxprdbtywjiu2fpc2pzefjmt0hxtw16uvqznfpbcgtmz3a4uuzmd3rusw9ldvkwtg1wd24zzlq0wc12ve5bvhd2d3djx0hez1hvqjvtrhvfr0u4q3blele5ckfhtkdvnjnpda,news.google.com/rss/articles/cbmimafbvv95cuxocm9tqzawanm2wxphudgwdnl1bklmukdud1b1rkttndvyv0rvdwoxb29vrkxcrwxprdbtywjiu2fpc2pzefjmt0hxtw16uvqznfpbcgtmz3a4uuzmd3rusw9ldvkwtg1wd24zzlq0wc12ve5bvhd2d3djx0hez1hvqjvtrhvfr0u4q3blele5ckfhtkdvnjnpda?oc=5,null,null,null,null,null
scored_article_1773660249249_22_1773679734141,article_1773660249249_22,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmilwfbvv95cuxpzlzpyuc4dhv5m2g4mw9yofhkykxvqw5uofnhdgpuskvqt2xksnryc1r3rkluvgt5tfpndnbqbnbvz3rnse9wzwroc3v4sfvkajhpb3hybmzsmlzwr3b6nxh0wvnrykltwmlpckfzlwdhvlfqqjjqnzmzcuhnt19qq21rbfjjrlv3zgvty25hm2kyumphtzlv,news.google.com/rss/articles/cbmilwfbvv95cuxpzlzpyuc4dhv5m2g4mw9yofhkykxvqw5uofnhdgpuskvqt2xksnryc1r3rkluvgt5tfpndnbqbnbvz3rnse9wzwroc3v4sfvkajhpb3hybmzsmlzwr3b6nxh0wvnrykltwmlpckfzlwdhvlfqqjjqnzmzcuhnt19qq21rbfjjrlv3zgvty25hm2kyumphtzlv?oc=5,null,null,null,null,null
scored_article_1773662054686_32_1773662104837,article_1773662054686_32,40,null,US,null,null,REGULATION,Ondas' American Robotics Optimus Drone has been approved for rapid federal procurement through the DCMA Blue UAS Cleared List.,false,[],"[{""name"":""Ondas"",""type"":""oem""},{""name"":""American Robotics"",""type"":""oem""},{""name"":""DCMA"",""type"":""regulator""}]",null,false,new,[],null,null,null,2026-03-16 11:55:04.837+00,news.google.com/rss/articles/cbmi2afbvv95cuxos204m2dgckxvcmztqtflowtmaep5bmf0bk9kywq2oedkrziysk5hmwhdslnqm1lsuu0zrgm2vxy3yjhowepplvnxahvcvzloueq4r2q1ou9pzkfqbwrwrew4rde4m0lwbwhsng9bcexxbuvpqxjyalj3mthtawnbsdhrohfybvlackp2ltvnzuhvmwvvywnvq24xtgfzc2ixqzdiufvxmmrln0rznwt3bv91yzjlakdhmk94off3ymtdwgfvymvlcf9mc3fuedu4y2plwgzovge,news.google.com/rss/articles/cbmi2afbvv95cuxos204m2dgckxvcmztqtflowtmaep5bmf0bk9kywq2oedkrziysk5hmwhdslnqm1lsuu0zrgm2vxy3yjhowepplvnxahvcvzloueq4r2q1ou9pzkfqbwrwrew4rde4m0lwbwhsng9bcexxbuvpqxjyalj3mthtawnbsdhrohfybvlackp2ltvnzuhvmwvvywnvq24xtgfzc2ixqzdiufvxmmrln0rznwt3bv91yzjlakdhmk94off3ymtdwgfvymvlcf9mc3fuedu4y2plwgzovge?oc=5,null,null,null,null,null
scored_article_1773660249249_34_1773679734141,article_1773660249249_34,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmisgfbvv95cuxnmc0tb3azcv9beguwturjbs1ft005tddpbglpq3rsde4xwu9qtlngzliyrejucfvznvzzevk2ruhic0fhogxhngqxuwvntnv2dmhfrmj6zxdiymw1au8tq3vmzhlragvqnvjobkm3y0rdes1mwlpaauzdrduysvbydehlbuznlwrvx1hlbgrqx3ppc29yqvnrv0u0b3phzzhpm0vxsdvpdgpsy09yb2v0rm530gg3aufvx3lxtfb4q0u1cm9ta0ljwky3ng1zww5vrhhmzmizuzjydhdtcnqyd3owa0tdounestq1nutnwmhytgvdyvlvstlgtmprews0vuzjc2gtvu9rn3purtrptudfm3j0sgtnbuhydeexewhyttbzrtvnmwz6ndnjmjfsbzjcvznkz0nhx2u1sm1gufvjogndrghhn0dxnhbev3oxyti2wwrsvfnwnhd0lurjaxqtuhcxyutdlvzzaw,news.google.com/rss/articles/cbmisgfbvv95cuxnmc0tb3azcv9beguwturjbs1ft005tddpbglpq3rsde4xwu9qtlngzliyrejucfvznvzzevk2ruhic0fhogxhngqxuwvntnv2dmhfrmj6zxdiymw1au8tq3vmzhlragvqnvjobkm3y0rdes1mwlpaauzdrduysvbydehlbuznlwrvx1hlbgrqx3ppc29yqvnrv0u0b3phzzhpm0vxsdvpdgpsy09yb2v0rm530gg3aufvx3lxtfb4q0u1cm9ta0ljwky3ng1zww5vrhhmzmizuzjydhdtcnqyd3owa0tdounestq1nutnwmhytgvdyvlvstlgtmprews0vuzjc2gtvu9rn3purtrptudfm3j0sgtnbuhydeexewhyttbzrtvnmwz6ndnjmjfsbzjcvznkz0nhx2u1sm1gufvjogndrghhn0dxnhbev3oxyti2wwrsvfnwnhd0lurjaxqtuhcxyutdlvzzaw?oc=5,null,null,null,null,null
scored_article_1773664495185_39_1773679734141,article_1773664495185_39,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.142+00,news.google.com/rss/articles/cbmilgfbvv95cuxnre5bn1jeszm0tgvuu3faunc3ovnanktfu3r6uwvyzhdjdvhrumhgemzmt2timde0tdbmsvv6dwrmtuzrzxdiumtkqznttf9fnusxoxbqcwzvnwnpoxy0ruxwbhq2yzrhavv1nue4awdjewzznv85qlrqny03njy4qkxtb3voutrwww5zazzxttnqr3vwwle,news.google.com/rss/articles/cbmilgfbvv95cuxnre5bn1jeszm0tgvuu3faunc3ovnanktfu3r6uwvyzhdjdvhrumhgemzmt2timde0tdbmsvv6dwrmtuzrzxdiumtkqznttf9fnusxoxbqcwzvnwnpoxy0ruxwbhq2yzrhavv1nue4awdjewzznv85qlrqny03njy4qkxtb3voutrwww5zazzxttnqr3vwwle?oc=5,null,null,null,null,null
scored_article_1773662054686_36_1773662104837,article_1773662054686_36,10,null,US,null,Drone Delivery (Pizza),OTHER,An expert discusses the reasons why widespread drone pizza delivery has not yet been implemented in the U.S.,false,[],[],"Opinion piece, no commercial signal for deployment.",false,new,[],null,null,null,2026-03-16 11:55:04.837+00,news.google.com/rss/articles/cbmikwfbvv95cuxpresxx1oytnrlsnjlzwfiymnfyjnubnl6bndvytzkv01ptf9hn1oxaedgeg5kbwxlnedjdepqyvdpdgv6sll2mxdjls1pvwxwv3nvrlexce9ld1dmbettu0tjbjdmdxjnmjzythpdqmw0ntvztk1qs2r3a3vfm2j0q18xnhbvqxrxlxvzvuxtvkz4yve,news.google.com/rss/articles/cbmikwfbvv95cuxpresxx1oytnrlsnjlzwfiymnfyjnubnl6bndvytzkv01ptf9hn1oxaedgeg5kbwxlnedjdepqyvdpdgv6sll2mxdjls1pvwxwv3nvrlexce9ld1dmbettu0tjbjdmdxjnmjzythpdqmw0ntvztk1qs2r3a3vfm2j0q18xnhbvqxrxlxvzvuxtvkz4yve?oc=5,null,null,null,null,null
scored_article_1773653421506_2_1773722447019,article_1773653421506_2,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-17 04:40:47.019+00,news.google.com/rss/articles/cbmic0fvx3lxte1xanhsltnfaeuycjnnv1nawxuzvgjbdwjftmtlbgdtauvrve1vellsd2vweenoztjcuxbzsk9tskheenjkm2jrvu92teu4ulzrqzm5repxzzb4ali3zekwr3p5ow5jr2hiv19tymg1rw5ltg8,news.google.com/rss/articles/cbmic0fvx3lxte1xanhsltnfaeuycjnnv1nawxuzvgjbdwjftmtlbgdtauvrve1vellsd2vweenoztjcuxbzsk9tskheenjkm2jrvu92teu4ulzrqzm5repxzzb4ali3zekwr3p5ow5jr2hiv19tymg1rw5ltg8?oc=5,null,null,null,null,null
scored_article_1773653902432_11_1773655362646,article_1773653902432_11,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmiakfvx3lxte5xsnrnmxe2adrlyknmnxduzg5wznnabmfiohbieupfsf9ymwnouddtyi1vndfdumnoeg5fxzdrcgjistbmbdltcgy3tmk1r3rbthzlei1da21mcfc2mgdzmxpmz29aaui1a1e,news.google.com/rss/articles/cbmiakfvx3lxte5xsnrnmxe2adrlyknmnxduzg5wznnabmfiohbieupfsf9ymwnouddtyi1vndfdumnoeg5fxzdrcgjistbmbdltcgy3tmk1r3rbthzlei1da21mcfc2mgdzmxpmz29aaui1a1e?oc=5,null,null,null,null,null
scored_article_1773653902432_13_1773655362646,article_1773653902432_13,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 10:02:42.646+00,news.google.com/rss/articles/cbmizafbvv95cuxpyy12shjicthuzkpxcffdsey0zk9wbxhgz0tfmjbxbxi2agnfemn6owfyvkl2tlrgd0hrtuvkotfmqu5md1boqtfwswn2exnsvfhqbwhinfluz2zlr2t4odzhdfjwb29yaexoaflryk53velwtln0wwextzrkvfa5dfjqcgnjov9bdehmcgvudlh1x21mqzfqs3vmbhhszdlqcfhrr25nnux6luzzcvktvwdwagfkwgszaghbr2i0ddl1qzj0btdcautldxo,news.google.com/rss/articles/cbmizafbvv95cuxpyy12shjicthuzkpxcffdsey0zk9wbxhgz0tfmjbxbxi2agnfemn6owfyvkl2tlrgd0hrtuvkotfmqu5md1boqtfwswn2exnsvfhqbwhinfluz2zlr2t4odzhdfjwb29yaexoaflryk53velwtln0wwextzrkvfa5dfjqcgnjov9bdehmcgvudlh1x21mqzfqs3vmbhhszdlqcfhrr25nnux6luzzcvktvwdwagfkwgszaghbr2i0ddl1qzj0btdcautldxo?oc=5,null,null,null,null,null
scored_article_1773827439433_4_1773827538387,article_1773827439433_4,15,null,UK,null,Commercial/Industrial Cleaning,PARTNERSHIP,"Apellix appointed Drone Clean UK as its exclusive distributor in the United Kingdom for its tethered, AI-enabled autonomous cleaning drones, targeting commercial and industrial users.",false,[],"[{""name"":""Apellix"",""type"":""oem""},{""name"":""Drone Clean UK"",""type"":""partner""},{""name"":""Commercial and industrial users"",""type"":""buyer""}]","OEM distribution deal, not a specific deployment from a FlytBase target customer.",false,new,[],null,null,null,2026-03-18 09:52:18.387+00,dronelife.com/2026/03/xx/apellix-names-drone-clean-uk-as-exclusive-cleaning-drone-distributor,dronelife.com/2026/03/xx/apellix-names-drone-clean-uk-as-exclusive-cleaning-drone-distributor,null,null,null,null,null
scored_article_1773827439433_8_1773827538387,article_1773827439433_8,15,null,US,null,Defense,CONTRACT,"Heven AeroTech has secured a Basic Ordering Agreement with the U.S. Army Contracting Command – Redstone Arsenal for its Z1 hydrogen-powered UAS and supporting systems, streamlining future Army acquisitions.",false,[],"[{""name"":""Heven AeroTech"",""type"":""oem""},{""name"":""U.S. Army Contracting Command – Redstone Arsenal"",""type"":""buyer""},{""name"":""U.S. Army"",""type"":""buyer""}]","Defense procurement, not commercial drone deployment relevant to FlytBase's target customers.",false,new,[],null,null,null,2026-03-18 09:52:18.387+00,dronelife.com/2026/03/xx/hydrogen-powered-z1-uas-enters-u-s-army-acquisition-pipeline,dronelife.com/2026/03/xx/hydrogen-powered-z1-uas-enters-u-s-army-acquisition-pipeline,null,null,null,null,null
scored_li_run_li_202603181924359_1773861974676_23_1773862115408,li_run_li_202603181924359_1773861974676_23,90,Fidelity Services Group,South Africa,Steyn City,"Security operations, automated aerial security, estate monitoring",DEPLOYMENT,"Fidelity Services Group is actively operating a DJI Dock 3 for automated aerial security at Steyn City in South Africa, marking a significant, real operational deployment for high-value environments.",false,[],"[{""name"":""Fidelity Services Group"",""type"":""partner"",""linkedin_url"":""https://www.linkedin.com/company/fidelity-adt/posts""},{""name"":""Steyn City"",""type"":""buyer""},{""name"":""DJI"",""type"":""oem""}]",null,false,new,[],null,null,null,2026-03-18 19:28:35.408+00,www.linkedin.com/feed/update/urn:li:activity:7439302146191400960,www.linkedin.com/feed/update/urn:li:activity:7439302146191400960,null,null,null,null,null
scored_article_1773655316476_10_1773679734141,article_1773655316476_10,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmiugfbvv95cuxps1yzy0tjrzuxcvllsedzzepztmnhckcwzfvmrnvoszjxu2zgt0fsym9xd3pubtzgejhrb2vxb0u4lxbldgjuvvpayue3tfbimu8xn1rrcjnzbke5dw9bc2iybdfjse52eudnbs1mddrndddmedbdvuitxzluyxg4slftbtcxvk1dskvfsvjvuddmbwnynmjfdurunm12neqxbultd2vsclp1werkczrkwe9fd0dttxhybwc,news.google.com/rss/articles/cbmiugfbvv95cuxps1yzy0tjrzuxcvllsedzzepztmnhckcwzfvmrnvoszjxu2zgt0fsym9xd3pubtzgejhrb2vxb0u4lxbldgjuvvpayue3tfbimu8xn1rrcjnzbke5dw9bc2iybdfjse52eudnbs1mddrndddmedbdvuitxzluyxg4slftbtcxvk1dskvfsvjvuddmbwnynmjfdurunm12neqxbultd2vsclp1werkczrkwe9fd0dttxhybwc?oc=5,null,null,null,null,null
scored_article_1773655316476_13_1773679734141,article_1773655316476_13,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmizwfbvv95cuxox09ysmh2rhfkbtdfvglvcuqtx0t5amxketvkuuh0ts1js2zrd3q1budlbkxfqwljdy1lddvxzluws2s4zmdtdgdqzmpjdlzcde1dquk1wk02rhz3qu5zb0tvrvd2bunjcy1tmln1ouy4n3yzz3nut3fuvv9xafrcvmxnq2plqnpvvjk0c0z2d3ftc3e2m2q2uwljv1bsztveowzsvehewfjqste0rjbavzrurdjgmgfxz2w4bhy5x0v5m3e0dk8xz0feqvplse0,news.google.com/rss/articles/cbmizwfbvv95cuxox09ysmh2rhfkbtdfvglvcuqtx0t5amxketvkuuh0ts1js2zrd3q1budlbkxfqwljdy1lddvxzluws2s4zmdtdgdqzmpjdlzcde1dquk1wk02rhz3qu5zb0tvrvd2bunjcy1tmln1ouy4n3yzz3nut3fuvv9xafrcvmxnq2plqnpvvjk0c0z2d3ftc3e2m2q2uwljv1bsztveowzsvehewfjqste0rjbavzrurdjgmgfxz2w4bhy5x0v5m3e0dk8xz0feqvplse0?oc=5,null,null,null,null,null
scored_article_1773660249249_16_1773679734141,article_1773660249249_16,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmihafbvv95cuxnbwnkddflohdfzhrozeg3bk44wezxqza0nunmr1vpr2rmsmz2elrsnkdondbdugl4oxzhtwzjci1kz01dykdyudrpdtaxymduyunty0zjafpnu2heavpqcny1uehdc3vybtzvrmvvdvrvazi1rmrjyu9id01uderqrjhsadc,news.google.com/rss/articles/cbmihafbvv95cuxnbwnkddflohdfzhrozeg3bk44wezxqza0nunmr1vpr2rmsmz2elrsnkdondbdugl4oxzhtwzjci1kz01dykdyudrpdtaxymduyunty0zjafpnu2heavpqcny1uehdc3vybtzvrmvvdvrvazi1rmrjyu9id01uderqrjhsadc?oc=5,null,null,null,null,null
