company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,_sources
Volatus Drones,CA,Authorized Dealer,Dock 2 + Dock 3,Multiple,https://volatusdrones.ca/,https://www.linkedin.com/company/volatus-drones,https://volatusdrones.ca/products/dji-dock-2,Company Website,https://www.linkedin.com/in/john-jairo-vargas-9641b8199/,LinkedIn,High,Authorized repair and servicing centre for Dock 1 and Dock 2. Canadian reseller collection for DJI Dock 3 and Matrice 4D series. Also: https://volatusdrones.ca/collections/dji-dock-3-matrice-4d-series,Claude + ChatGPT
Wonderfull,CA,Distributor,Dock 3,1,https://wonderfull.ca/,https://www.linkedin.com/company/wonderfull-canada,https://wonderfull.ca/,Company Website,https://dronedj.com/guides/dji-dock-3/,Industry News,High,DJI Agriculture Drones General Distributor of Canada; Exclusive DJI Academy Training Center,Claude
HEISHA,IN,Competing Dock Provider,N/A (Alternative to DJI Dock),Multiple,https://heishatech.com/,Unknown,https://www.flytbase.com/blog/solar-farm-inspections,Case Study,https://dronedj.com/2022/05/27/heisha-d50-drone-dock-dji-autel/,News Article,High,OEM drone dock provider. AfterFIT used Heisha Drone Nest (compatible with DJI aircraft) alongside DJI drones. D-series docks for M300/M350/M400. Not Japan-based but deployed in Japan.,Claude
ACRE Surveying Solutions,ES,Authorized Dealer,Dock 1 / Dock 2 / Dock 3,Unknown,https://grupoacre.es/,https://www.linkedin.com/company/grupo-acre/,https://grupoacre.es/catalogo-marca/dji/,Distributor Website,https://grupoacre.es/catalogo-productos/dji-dock-2-plataforma-de-despegue-y-aterrizaje/,Product Page,High,"Official DJI Enterprise distributor and DJI Gold Partner. Located in Illescas (Toledo). Full catalog includes Dock 1, Dock 2, and Dock 3. Multiple product pages listing all models.",Claude + DJI Resellers + DJI Resellers
ATyges,ES,Authorized Dealer,Dock 2 / Dock 3,Unknown,https://atyges.es/,https://www.linkedin.com/company/atyges/,https://atyges.es/tienda/dji-dock-2/,Product Page,https://atyges.es/dji-dock-3-y-serie-matrice-4d/,Product Page,High,Authorized DJI distributor. Multiple Dock 2 and Dock 3 product variations available with Matrice drone bundles.,Claude
Aero Industrial Iberia,ES,Authorized Dealer,Dock 1 / Dock 2 / Dock 3,Unknown,https://www.aeroindustrialiberia.com/,https://www.linkedin.com/company/aero-industrial-iberia/,https://www.aeroindustrialiberia.com/oficial-dji-store-espana/,Distributor Website,https://www.aeroindustrialiberia.com/producto/dji-dock-2/,Product Page,High,"Official DJI Store reference in Spain. Physical locations in Barcelona and Madrid. Authorized Enterprise distributor. Sells Dock 1, Dock 2, and Dock 3.",Claude
Al-Top Topografía SA,ES,Authorized Dealer,Dock 1 / Dock 2 / Dock 3,Unknown,https://al-top.com/,https://www.linkedin.com/company/al-top-topografia-sa/,https://al-top.com/producto/dji-dock-2/,Product Page,https://al-top.com/producto/dji-dock-3/,Product Page,High,"Authorized DJI Enterprise distributor and Trimble Geospatial partner. Full Dock product line (1, 2, 3). Also sells vehicle mounting adapter for Dock 3.",Claude
DJI ARS Madrid Technical Center,ES,Software Platform,Dock 1 / Dock 2 / Dock 3,Unknown,https://djiarsmadrid.com/en/,https://www.linkedin.com/search/results/companies/?keywords=dji%20ars%20madrid,https://djiarsmadrid.com/en/,Official Page,Not Available,Not Available,Medium,DJI Store and Technical Center in Madrid. Official technical support and service center for DJI products including Dock series.,Claude
DJI DRON,ES,Authorized Dealer,Dock 2 / Dock 3,Unknown,https://www.djidron.com/,https://www.linkedin.com/company/dji-dron/,https://www.djidron.com/dron-dji/dji-dock-2/dji-dock-2/,Product Page,https://www.djidron.com/dron-dji/dji-dock-3/dji-dock-3/,Product Page,High,Authorized DJI distributor for Spain and Portugal. Multiple product pages for Dock 2 and Dock 3 bundles with Matrice drones. Phone: +34 91 617 38 34,Claude
DJI Store Iberia / DJI ARS Madrid,ES,Authorized Dealer,Dock 2 / Dock 3,Unknown,https://www.djistoreiberia.com/,https://www.linkedin.com/search/results/companies/?keywords=dji%20ars%20madrid,https://www.djistoreiberia.com/,Distributor Website,https://stockrc.com/en/,Store Page,High,Authorized DJI store in Madrid and Barcelona. Presented DJI Dock 2 at Unvex 2024 fair. Official authorized retailer for Spain.,Claude
Dronense,ES,Software Platform / Reseller,Dock 2,Unknown,https://dronense.com/,https://www.linkedin.com/search/results/companies/?keywords=dronense,https://dronense.com/dji-dock-2-seguridad-y-precision-en-la-navegacion-autonoma/,Content Page,Not Available,Not Available,Medium,Technology information platform publishing content about DJI Dock 2 features and applications in Spain.,Claude
Drones-Store,ES,Authorized Dealer,Unknown,Unknown,https://www.drones-store.es/,https://www.linkedin.com/search/results/companies/?keywords=drones-store%20spain,https://www.drones-store.es/,Distributor Website,Not Available,Not Available,Medium,Official DJI distributor in Spain with physical stores in Barcelona and Madrid. Official warranty included. No specific Dock product pages found.,Claude
Endesa,ES,Government End-User,Dock 2,1,https://www.endesa.com/,https://www.linkedin.com/company/endesa/,https://enterprise-insights.dji.com/user-stories/how-endesa-deploys-the-dji-dock-2-to-transform-energy-management,Case Study,https://www.linkedin.com/posts/dji_how-endesa-deploys-the-dji-dock-2-to-transform-activity-7203727231418843136-qGRd,LinkedIn,High,Deployed DJI Dock 2 at Teruel Coal Power Station for 5-month decommissioning project. Primary use: demolition monitoring and asset management. Spanish energy company.,Claude
Grupo StockRC,ES,Authorized Dealer,Dock 1 / Dock 2 / Dock 3,Unknown,https://grupostockrc.com/,https://www.linkedin.com/company/grupo-stockrc/,https://grupostockrc.com/,Distributor Website,https://tienda.stockrc.com/en_US,Online Store,High,"Official DJI Distributor for Spain and Portugal. Operates DJI Store Madrid with official technical support. Wholesaler for DJI Enterprise products. Multiple brands including DJI Stock RC, DJI Agriculture, UTC DJI Academy.",Claude
Instop SLU,ES,Authorized Dealer,Dock 3,Unknown,https://www.instop.es/,https://www.linkedin.com/search/results/companies/?keywords=instop%20barcelona,https://www.instop.es/dji/dji-dock-3-enterprise.php,Product Page,Not Available,Not Available,Medium,Located in La Pobla de Claramunt (Barcelona) and Valencia. Distributor of Leica Geosystems and DJI. Provides DJI Dock 3 installation by technicians.,Claude
Jdronestudio,ES,Authorized Dealer,Dock 3,Unknown,https://jdronestudio.com/,https://www.linkedin.com/search/results/companies/?keywords=jdronestudio,https://jdronestudio.com/dji-dock-3/,Product Page,Not Available,Not Available,Medium,Spanish retailer offering DJI Dock 3 with emphasis on autonomous 24/7 operations and extreme resistance features.,Claude
Murciadrones,ES,Authorized Dealer,Unknown,Unknown,https://www.murciadrones.es/,https://www.linkedin.com/search/results/companies/?keywords=murciadrones,https://www.murciadrones.es/product-category/drones-enterprise/dji-drones-enterprise/,Distributor Website,Not Available,Not Available,Medium,"Official DJI distributor in Murcia. Offers technical service, drone repair, drone courses, and aerial work services. No specific Dock product pages found.",Claude + DJI Resellers
Provideo Sevilla,ES,Authorized Dealer,Dock 3,Unknown,https://www.provideosevilla.com/,https://www.linkedin.com/search/results/companies/?keywords=provideo%20sevilla,https://www.provideosevilla.com/tienda-oficial-dji/,Distributor Website,https://www.provideosevilla.com/comprar/dji-dock-3/,Product Page,High,"Official DJI Store in Sevilla with 30+ years experience in audiovisual and technology. Full technical service and workshop. Located at C/ Desarrollo 1, Parque Industrial PISA, Mairena del Aljarafe (Sevilla).",Claude
RPAS Drones,ES,Software Platform / Reseller,Dock 2 / Dock 3,Unknown,https://rpas-drones.com/,https://www.linkedin.com/search/results/companies/?keywords=rpas%20drones%20spain,https://rpas-drones.com/vuelos-automatizados-con-dji-dock/,Content Page,https://rpas-drones.com/dji-dock-3-operaciones-remotas-24-7/,Content Page,High,"Information and content provider about DJI Dock solutions in Spain. Multiple detailed articles on Dock 2 and Dock 3 applications for security, surveillance, and infrastructure inspection.",Claude
RTF Drones,ES,System Integrator,Dock 3,1,https://rtfdrones.es/,https://www.linkedin.com/company/rtf-drones/,https://rtfdrones.es/main/servicios-drones/rtf-inspection/,Service Page,https://rtfdrones.es/tag/dji-ars-madrid-en-la-feria-unvex-2024/,News,High,Specialized drone inspection services for infrastructure. Uses DJI Dock 3 for automated programmed flights and continuous infrastructure monitoring. Based in Guadalajara with nationwide capacity.,Claude
Skyports Drone Services,ES,DFR Service Provider,Dock 2,1,https://skyportsdroneservices.com/,https://www.linkedin.com/company/skyports-drone-services,https://www.suasnews.com/2026/03/skyports-drone-services-brings-automated-bvlos-drone-in-a-box-aerial-surveying-to-german-construction-leader-hochtief-piloted-from-spain/,Case Study,https://www.heliguy.com/blogs/posts/skyports-bvlos-drone-operations/,Industry News,High,Remote Operation Centre (ROC) in Madrid. Operating DJI Dock 2 for automated BVLOS surveying for HOCHTIEF construction project. Uses DJI Dock for autonomous inspection deployments.,Claude
Tecnidronesystem,ES,Authorized Dealer,Dock 2 / Dock 3,Unknown,https://tecnidronesystem.com/,https://www.linkedin.com/search/results/companies/?keywords=tecnidronesystem,https://tecnidronesystem.com/producto/dji-dock-3/,Product Page,https://tecnidronesystem.com/dji-dock-2/,Product Page,High,Located in Alcobendas (Madrid). Recognized by AESA for drone pilot training. Offers Dock 2 and Dock 3 with technical information.,Claude
Advexure,GB,Authorized Dealer,Dock 1; Dock 2; Dock 3,Unknown,https://advexure.com,https://www.linkedin.com/company/advexure,https://advexure.com/products/dji-dock-2,Company Website,https://advexure.com/products/dji-dock-3-for-matrice-4d-and-4td,Company Website,High,Comprehensive drone solutions provider; all Dock models,Claude
AlphaGeo,GB,Authorized Dealer,Dock 1; Dock 2,Unknown,https://alphageouk.com,https://www.linkedin.com/company/alphageo-uk,https://alphageouk.com/products/dji-dock,Company Website,https://alphageouk.com/products/dji-dock-2,Company Website,High,Geospatial technology specialist; official UK distributor,Claude
B-hive Innovations,GB,Enterprise End-User,Dock 3,1,https://www.b-hiveinnovations.co.uk,https://www.linkedin.com/company/b-hive-innovations,https://find-and-update.company-information.service.gov.uk/company/10695004,Government Record,https://www.linkedin.com/in/aidan-laing-57b340334/,LinkedIn Post,Medium,Agricultural technology; Dock 3 integration for crop monitoring,Claude
CMS Distribution,GB,Distributor,Dock 1; Dock 2; Dock 3,Unknown,https://www.cmsdistribution.com,https://www.linkedin.com/company/cms-distribution,https://www.cmsdistribution.com/vendors/dji,Company Website,https://store.cmsdistribution.com/dji/,Company Website,Medium,Authorized DJI distributor for UK & Ireland since 2016,Claude
Camera Centre UK,GB,Authorized Dealer,Dock 3,Unknown,https://www.cameracentreuk.com,https://www.linkedin.com/company/camera-centre-uk,https://www.cameracentreuk.com/dji-dock-3-dock-only,Company Website,https://www.cameracentreuk.com/drones,Company Website,Medium,Retail partner for DJI products including Dock 3,Claude
Coptrz,GB,Authorized Dealer,Dock 1; Dock 2; Dock 3,Unknown,https://coptrz.com,https://www.linkedin.com/company/coptrz,https://coptrz.com/shop/drones/dji-dock-2/,Company Website,https://coptrz.com/shop/accessories-and-parts/dji-dock-3/,Company Website,High,Comprehensive DJI Dock retailer with educational resources,Claude
DJI Retail UK,GB,Authorized Dealer,Dock 2; Dock 3,Unknown,https://dji-retail.co.uk,https://www.linkedin.com/company/dji-retail-uk,https://dji-retail.co.uk/products/dji-dock-2,Company Website,https://dji-retail.co.uk/products/dji-dock-3-dock-only,Company Website,High,Official UK retailer. flagship DJI|Hasselblad store in Birmingham. UK DJI retailer with separate Dock 2 and Dock 3 listings,Claude + ChatGPT
Drone Air Solutions,GB,Authorized Dealer,Unknown,Unknown,https://www.droneairsolutions.co.uk,https://www.linkedin.com/company/drone-air-solutions,https://www.droneairsolutions.co.uk/DJI-Store,Company Website,https://enterprise.dji.com/find-a-dealer,DJI Case Study,Medium,DJI Authorized Dealer; next-day UK delivery,Claude
Drone Safe Store,GB,Authorized Dealer,Dock 2; Dock 3,Unknown,https://dronesafestore.com,https://www.linkedin.com/company/drone-safe-store,https://dronesafestore.com/products/dji-dock-2,Company Website,https://dronesafestore.com/categories/dji-dock-3,Company Website,High,Based in Chichester West Sussex. highest-rated DJI store in UK. UK ecommerce listing DJI Dock 2,Claude + ChatGPT
Drone Sales,GB,Authorized Dealer,Dock 3,Unknown,https://dronesales.co.uk,https://www.linkedin.com/company/drone-sales,https://dronesales.co.uk/product/dji-dock-3-dock-only/,Company Website,https://dronesales.co.uk/product-category/enterprise/dji-dock/,Company Website,High,UK distributor; enterprise drone solutions,Claude
Edinburgh Drone Company,GB,Authorized Dealer,Unknown,Unknown,https://www.edinburghdronecompany.co.uk,https://www.linkedin.com/company/edinburgh-drone-company,https://www.edinburghdronecompany.co.uk/dji/,Company Website,https://enterprise.dji.com/find-a-dealer,DJI Case Study,Medium,Scotland-based DJI dealer; enterprise solutions,Claude
Enterprise UAV,GB,System Integrator,Unknown,Unknown,https://enterpriseuav.co.uk,https://www.linkedin.com/company/enterprise-uav,https://enterpriseuav.co.uk/,Company Website,https://www.linkedin.com/in/richard-ellis-0886033b/,LinkedIn Post,Medium,Commercial drone operator; enterprise solutions provider,Claude
Hampshire and Isle of Wight Constabulary,GB,Government End-User,Dock 3,Unknown,https://www.hampshire.police.uk,https://www.linkedin.com/company/hampshire-police,https://www.heliguy.com/blogs/posts/police-trial-drones-as-first-responders/,Industry Article,https://theaviationist.com/2025/11/01/uk-police-deploying-drones-over-london-streets/,Industry Article,High,DFR trial with Matrice 4TD; Isle of Wight deployment,Claude
Heliguy,GB,Authorized Dealer,Dock 1; Dock 2; Dock 3,Unknown,https://www.heliguy.com,https://www.linkedin.com/company/heliguy,https://www.heliguy.com/blogs/posts/heliguy-receives-first-dji-dock-in-uk,DJI Case Study,https://www.heliguy.com/blogs/posts/dji-dock-event-uk-first-demonstration/,Industry Article,High,UK's first DJI Dock distributor. provides installation and training services. UK drone integrator with DJI Dock deployment guidance and DJI Docks services messaging. Also: https://www.heliguy.com/blogs/knowledge-base/how-should-the-dji-dock-be-installed-and-configured/; Also: https://www.heliguy.com/,Claude + ChatGPT + DJI Resellers + DJI Resellers
Komatsu Smart Construction,GB,Enterprise End-User,Dock 2,1,https://www.komatsu.eu/en/smart-construction,https://www.linkedin.com/company/komatsu-uk,https://www.heliguy.com/blogs/posts/dji-dock-installation-and-maintenance/,Industry Article,https://enterprise-insights.dji.com/blog/how-sk-hynix-uses-dji-dock-3-to-power-smarter-construction-site-management,DJI Case Study,High,UK's first official DJI Dock 2 demonstration site; construction site monitoring,Claude
Metropolitan Police Service,GB,Government End-User,Dock 3,1,https://www.met.police.uk,https://www.linkedin.com/company/metropolitan-police-service,https://dronexl.co/2025/10/22/london-police-drone-as-first-responder/,Industry Article,https://dronexl.co/2026/02/19/london-iphone-dji-drones,Industry Article,High,Islington Police station roof; Drone as First Responder program,Claude
