id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
1505,Capture solutions,Enterprise Dealer,high,"4 Parc des Fontenelles, 78870 BAILLY",Saint-Germain-en-Laye,Yvelines,France,FR,Europe,185391675,contact@capture-solutions.fr,https://www.capture-solutions.fr/,48.836034,2.074218,https://www.linkedin.com/company/capture-solution123,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1506,Prodrones,Enterprise Dealer,high,"Route de la trésorerie ZI La trésorerie, 62126 Wimille",Wimille,Pas-de-Calais,France,FR,Europe,+33 3 21 30 63 00,contact@prodrones.fr,https://www.prodrones.fr,50.772127,1.632182,https://www.linkedin.com/company/pro-drones,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1507,PROTEC SECURITY SYSTEMS,Enterprise Dealer,high,"301 avenue de Rio, 77127 Lieusaint",Lieusaint,Seine-et-Marne,France,FR,Europe,Philippe.gabet@protecsecuritysystems.fr,contact@protecsecuritysystems.fr,https://www.protecsecuritysystems.fr/en/home/,48.640348,2.572552,https://www.linkedin.com/company/security-systems-by-protec,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1508,Flying eye,Enterprise Dealer,high,"Green Side 1B, 400 Av. Roumanille, 06410 Biot, France",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,France,FR,Europe,+33 9 72 62 78 50,info@flyingeye.fr,https://www.flyingeye.fr,43.622496,7.075067,https://www.linkedin.com/company/flyingeye,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1509,VOLTANEO,Enterprise Dealer,high,"12 Rue Claude Burdin, 63100 Clermont-Ferrand, France",Clermont-Ferrand,Puy-de-Dôme,France,FR,Europe,+33 4 73 14 03 63,,https://www.voltaneo.com,45.778505,3.133341,https://www.linkedin.com/company/voltaneo,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1510,Drone Safe Register Ltd,Enterprise Dealer,high,"Unit 1K, St James' Industrial Estate, Westhampnett Rd, Chichester PO19 7JU",Chichester,West Sussex,United Kingdom,GB,Europe,(+44) 01243859444,info@dronesaferegister.org.uk,https://dronesaferegister.org.uk/,50.851854,-0.744816,https://www.linkedin.com/company/drone-safe-register,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1511,Inspectahire Instrument Co. Limited,Enterprise Dealer,high,"1 Ferniegair Avenue, Helensburgh, G84 8HB",Helensburgh,Argyll and Bute,United Kingdom,GB,Europe,+44 (0)1224 789692,enquiries@inspectahire.com,https://www.inspectahire.com,56.005779,-4.751664,https://www.linkedin.com/company/inspectahire-inst.-co.-ltd,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1512,Coptrz Ltd,Enterprise Dealer,high,"Phoenix House, 3 S Parade, Leeds LS1 5QX",City and Hunslet Ward,Leeds,United Kingdom,GB,Europe,(+44) 0330 111 7177,info@coptrz.com,https://coptrz.com/,53.79869,-1.547856,https://www.linkedin.com/company/coptrz,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1513,Aviation Systems Group Ltd,Enterprise Dealer,high,"Unit 4, Old Dairy Buildings, Fonthill Bishop, Wiltshire, SP3 5SH",Castle Cary,Somerset,United Kingdom,GB,Europe,8002118400,info@asg.ltd,https://asg.ltd,51.09569,-2.093222,https://www.linkedin.com/company/aviation-systems-group,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1514,Survey Supplies Limited - trading as KOREC,Enterprise Dealer,high,"Mersey View, Brighton le Sands, Waterloo, Liverpool L22 6QB英国",Garston,Liverpool,United Kingdom,GB,Europe,+44 (0) 345 603 1214,info@korecgroup.com,https://www.korecgroup.com/geospatial-products/,53.496017,-3.031406,https://www.linkedin.com/company/korec-group,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1515,iRed Limited,Enterprise Dealer,high,"Unit 6, The Old Flour Mill, Queen St, Emsworth PO10 7BT",Havant,Hampshire,United Kingdom,GB,Europe,(+44) 01243370296,hello@ired.co.uk,https://ired.co.uk/,50.846716,-0.934049,https://www.linkedin.com/company/ired-drones,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1516,Elite Optical Distribution Limited,Enterprise Dealer,high,"5-7 Osprey Rd, Sowton Industrial Estate, Exeter EX2 7JG英国",Exeter,Devon,United Kingdom,GB,Europe,01803 658369,trade@eliteoptical.co.uk,https://www.eliteoptical.co.uk/,50.723528,-3.463547,https://www.linkedin.com/company/elite-optical-distribution,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1517,BLD Blue Lights Digital,Enterprise Dealer,high,The Officers’ Mess Business Centre， Duxford， Cambridgeshire CB22 4QH， GB,Melbourn,Cambridgeshire,United Kingdom,GB,Europe,(+44)01223919607,enquiries@bluelightsdigital.com,https://www.bluelightsdigital.com,52.095847,0.128745,https://www.linkedin.com/company/bluelightsdigital-ltd,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1518,Caelus Drones Ltd t/a Enterprise UAV.,Enterprise Dealer,high,Limestone Suite Fern Court Business Centre 22A Moor Lane Clitheroe Lancashire BB7 1BE,Clitheroe,Lancashire,United Kingdom,GB,Europe,+44(0)1200 871 146,info@enterpriseuav.co.uk,https://www.enterpriseuav.co.uk,53.870422,-2.391829,https://www.linkedin.com/company/enterprise-uav,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1519,Drone Pilot Academy Ltd,Enterprise Dealer,high,"The Business Village, Wilthorpe, Barnsley, S75 1JL",Brierley,Barnsley,United Kingdom,GB,Europe,(+44) 01226 785784,enquiries@dronepilotacademy.co.uk,https://www.dronepilotacademy.co.uk,53.565622,-1.504204,https://www.linkedin.com/company/drone-pilot-academy-ltd,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1520,Team UAV,Enterprise Dealer,high,2 The Courtyard | Phase 2 | Harris Business Park | Hanbury Road | Bromsgrove | Worcestershire | B60 4DJ,Bromsgrove,Worcestershire,United Kingdom,GB,Europe,0330 113 3888,ops@teamuav.uk,https://www.teamuav.uk,52.299011,-2.077631,https://www.linkedin.com/company/teamuav,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1521,Iprosurv Ltd,Enterprise Dealer,high,"Iprosurv Ltd, Dearne Valley College - Sparrowhawk Office, Manvers Way",Todwick,Rotherham,United Kingdom,GB,Europe,(+44) 1144 055007,info@iprosurv.com,https://www.iprosurv.com,53.498407,-1.317225,https://www.linkedin.com/company/iprosurv,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1522,Argenbright Security Europe Limited - ASE,Enterprise Dealer,high,"Greenside House, 50 Station Road, London N22 7DE",Wood Green,Haringey,United Kingdom,GB,Europe,(+44)03452997399,sales@asel.co.uk,https://asel.co.uk/,51.596912,-0.1131,https://www.linkedin.com/company/argenbright-security-europe-limited,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1523,SYNDICO DISTRIBUTION LTD,Enterprise Dealer,high,"Unit 6, Nelson Industrial Park, Herald Road, Hedge End, Southampton, Hampshire SO30 2JH",Southampton,Southampton,United Kingdom,GB,Europe,(+44) 01489 287 287,syndico@syndico.net,https://www.syndico.net,50.92628,-1.30753,https://www.linkedin.com/company/syndico-distribution-ltd,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1524,Colena Ltd(Heliguy),Enterprise Dealer,high,"Unit 9, Jupiter Court, Orion Business Park, North Shields, Tyne & Wear, NE29 7SE, United Kingdom",Longbenton,North Tyneside,United Kingdom,GB,Europe,+44 1912 961 024,info@heliguy.com,https://www.heliguy.com/,55.04058,-1.46892,https://www.linkedin.com/company/heliguy,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1525,Cellcom Ltd,Enterprise Dealer,high,"Unit 3D, Park Road East, Calverton, Nottingham NG14 6LL英国",Clifton,Nottingham,United Kingdom,GB,Europe,0800 058 4109,info@dji-retail.co.uk,https://dji-retail.co.uk,53.043814,-1.082947,https://www.linkedin.com/company/cellcom-ltd,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1526,TREE COMPANY CO SA,Enterprise Dealer,high,"Agias Kiriakis 27, Paleo Faliro 175 64, Greece",Athens,Attiki,Greece,GR,Europe,+302109473600,info@treecomp.gr,https://treecomp.gr,38.153805,23.69877,https://www.linkedin.com/company/tree-company-corporation-s-a,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1527,METRICA S.A.,Enterprise Dealer,high,"Gkinosati 88Α, Metamorfosi 144 52, Grecia",Metamorfosi,Attiki,Greece,GR,Europe,+302102815440,info@metrica.gr,https://www.metrica.gr/en/,38.065046,23.762527,https://www.linkedin.com/company/metrica-s-a-,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1528,E-GEOSENSE,Enterprise Dealer,high,"Terma Proektasis Maiandrou, P.O. Box 352, 57013 Oraiokastro, Thessaloniki, GREECE",Thessaloniki,Kentriki Makedonia,Greece,GR,Europe,+302310953353,mail@geosense.gr,https://www.e-geosense.gr/el/114-enterprise-drones,40.693557,22.907823,https://www.linkedin.com/company/geosensegr,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1529,ATTEX SINGLE MEMBER P.C. || ATTEX,Enterprise Dealer,high,"Vouliagmenis Avenue 600, 16452 Argyroupoli, Attica",Athens,Attiki,Greece,GR,Europe,+306936879469,office@attex.gr,https://attex.gr/,37.916862,23.741284,https://www.linkedin.com/company/attex-ike,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:42.75+00
1530,TREE COMPANY,Enterprise Dealer,high,"Agias Kiriakis 27, Paleo Faliro 175 64, Greece",Paleo Faliro,Attiki,Greece,GR,Europe,+302109473600,info@treecomp.gr,https://treecomp.gr/index.html,37.992376,23.695681,https://www.linkedin.com/company/tree-company-corporation-s-a,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1531,D.NAOUMIS – G. XOMERITAKIS G.P. (ADESCO),Enterprise Dealer,high,"Leof. Amarousiou 27, Likovrisi 141 23, Greece",Athens,Attiki,Greece,GR,Europe,+302102912915,info@adesco.gr,https://www.adesco.gr/,38.101719,23.787312,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1532,JGC,Enterprise Dealer,high,"P. Tsaldari 3Α, Marousi 151 22, Greece",Athens,Attiki,Greece,GR,Europe,+302108023917,info@jgc.gr,https://www.jgc.gr/products/dji/?lang=en,38.056631,23.803374,https://www.linkedin.com/company/jgc-geoinformation-systems-s-a-,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1533,Geo-centar d.o.o.,Enterprise Dealer,high,"Jurja IV Zrinskog 12b, 40000, Čakovec, Croatia",Zagreb,Grad Zagreb,Croatia,HR,Europe,+38540363299,,https://geocentar.com/bespilotne-letjelice/,46.395699,16.437529,https://www.linkedin.com/company/geo-centar-croatia,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1534,Dronovi SHOP,Enterprise Dealer,high,Kezerići II. odv. 1 10362 Prepuštovec Grad Zagreb,Zagreb,Grad Zagreb,Croatia,HR,Europe,091 7377 669,upiti@dronovishop.hr,https://www.dronovishop.hr/,45.90734,16.138745,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1535,Aviteh,Enterprise Dealer,high,"Matka Baštijana 41, 10000, Zagreb, Croatia",Zagrebačka,Zagrebačka,Croatia,HR,Europe,+38512100400,info@aviteh.hr,https://www.aviteh.hr/dronovi/enterprise-dronovi.html,45.808866,15.934877,https://www.linkedin.com/company/aviteh-audio-video-tehnologije-d.o.o.,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1536,M San Grupa d.o.o.,Enterprise Dealer,high,"Dugoselska ulica 5, 10372 Rugvica (Rugvica Municipality), Croatia",Zagreb,Grad Zagreb,Croatia,HR,Europe,+385 (0) 1 3654 900,info@msan.hr,https://www.msan.hr/en/,45.758576,16.234494,https://www.linkedin.com/company/m-san-grupa,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1537,Comtrade Distribucija d.o.o.,Enterprise Dealer,high,"Slavonska avenija 24/6, 10000, Zagreb, Croatia",Zagreb,Grad Zagreb,Croatia,HR,Europe,,dji.info@comtrade.com,https://www.comtradedistribution.com,45.793084,16.034694,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1538,AVITEH AUDIO VIDEO TEHNOLOGIJE,Enterprise Dealer,high,,Zagrebačka,Zagrebačka,Croatia,HR,Europe,+385 1 889 5552,info@aviteh.hr,https://www.aviteh.hr,45.80669,15.962061,https://www.linkedin.com/company/aviteh-audio-video-tehnologije-d-o-o-,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1539,DUPLITEC Kft,Enterprise Dealer,high,"Budapest, Öv u. 35-37, 1141 Hungary",Budapest,Budapest,Hungary,HU,Europe,+3616162210,enterprise@duplitec.hu,,47.522591,19.144054,https://www.linkedin.com/company/duplitec-distribution,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.07+00
1540,HRP Europe Kft.,Enterprise Dealer,high,"H-1033 Budapest,Huszti út 34. Budapest Budapest Pest Hungary",Budapest,Budapest,Hungary,HU,Europe,36 14524611,dji@hrp.hu,https://dron.hrp.hu,47.55441,19.040153,https://www.linkedin.com/company/hrp-europe-ltd-,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1541,Survey Instrument Services,Enterprise Dealer,high,"Ballymount Cross Industrial Estate, 6A, Dublin, D24 EC56, Ireland",Dublin,Dublin,Ireland,IE,Europe,+353 1 456 8650,info@surveydrones.ie,https://surveydrones.ie/,53.312952,-6.362019,https://www.linkedin.com/company/surveydrones-ireland,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1542,Survey Supplies Limited - trading as KOREC,Enterprise Dealer,high,"Riverview Business Park, Nangor Road, Gallanstown, Dublin 12, D12 Y7C2",Dublin,Dublin,Ireland,IE,Europe,(+353)1456 4702,iresales@korecgroup.com,https://www.korecgroup.com/geospatial-products/,53.328075,-6.373432,https://www.linkedin.com/company/korec-group,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1543,GeoAerospace,Enterprise Dealer,high,"Office 216, Maynooth Works, Maynooth University, Eolas Building, Maynooth, Co. Kildare, W23 F2H6, Ireland",Maynooth,Kildare,Ireland,IE,Europe,(+353) 871863040,sales@geoaerospace.com,https://www.geoaerospace.com,53.384778,-6.601599,https://www.linkedin.com/company/geoaerospace,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1544,DRONEWORKSIRELAND,Enterprise Dealer,high,Unit 59B Grange way Baldoyle Industrial Estate Dublin D13F7T3,Galway City,Galway City,Ireland,IE,Europe,12118404,INFO@DRONEWORKSIRELAND.IE,https://droneworksireland.ie/,53.393457,-6.147392,https://www.linkedin.com/company/drone-works-ireland,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1545,Munster Drone Services Ltd,Enterprise Dealer,high,"The Old Creamery, Drishane Rd, Millstreet, Co. Cork, P51 D328爱尔兰",Cork City,Cork City,Ireland,IE,Europe,029 62100,info@munsterdroneservices.com,https://munsterdroneservices.com/,52.099154,-9.057959,https://www.linkedin.com/company/munsterdroneservices,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1546,Reykjavik Drones ehf,Enterprise Dealer,high,"VSK nr. 127195 Lækjargata 2A, 101 Reykjavík",Reykjavík,Greater Reykjavík,Iceland,IS,Europe,+3545194747,,https://djireykjavik.is/en/,64.153041,-21.81034,https://www.linkedin.com/company/dji-reykjavik,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1547,AprFlyTech Store S.R.L.,Enterprise Dealer,high,Via Costantino Nigra 2  Paderno Dugnano (MI),Milano,Lombardia,Italy,IT,Europe,+39 02 8278 4983,commerciale@aprflytech.it,https://www.aprflytech.it/,45.582856,9.145065,https://www.linkedin.com/company/aprflytech,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1548,Drone Emotions Srl（Drone-Store）,Enterprise Dealer,high,Via Pedonale Isarco 5 - 20847 Albiate (Monza Brianza),Monza e Brianza,Lombardia,Italy,IT,Europe,+39 3474333302,info@dronemotions.net,https://www.drone-store.it/,45.652812,9.253173,https://www.linkedin.com/company/drone-emotions-srl,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1549,Aermatica 3D,Enterprise Dealer,high,"Via Tettamanti N°1, Colverde (CO) Italy",Como,Lombardia,Italy,IT,Europe,+39 031 552070,info@aermatica.com,https://www.aermatica.com/,45.789482,8.990209,https://www.linkedin.com/company/aermatica3d,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1550,Ifly Srl,Enterprise Dealer,high,VIa dell’Artigianato 62 – 41043 Formigine (MO),Modena,Emilia-Romagna,Italy,IT,Europe,+39 347 3517480,,https://ifly.it/,44.583971,10.854986,https://www.linkedin.com/company/iflytechnologies,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1551,EXSAL S.R.L.,Enterprise Dealer,high,VIA FEDERICO WENNER 41 84080 PELLEZZANO (SA),Salerno,Campania,Italy,IT,Europe,+39 089 274704,info@exsal.it,https://www.exsal.it/,40.697011,14.77597,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1552,NEWDRONE / COMHAS SRL,Enterprise Dealer,high,"Via Matteotti, 66, 20092 Cinisello Balsamo MI",Milano,Lombardia,Italy,IT,Europe,2.61298551,info@newdrone.it,https://www.newdrone.it,45.553289,9.233763,https://www.linkedin.com/company/newdrone,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1553,DroneBaseS.R.L,Enterprise Dealer,high,Via San Giovenale 8647922 Rimini – Italy,Rimini,Emilia-Romagna,Italy,IT,Europe,+39 05411790411,info@dronebase.it,https://Shop.dronebase.it,44.080438,12.518016,https://www.linkedin.com/company/dronebasesrl,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1554,DroneZone SRL,Enterprise Dealer,high,via Interporto Centro Ingrosso 114/2  33170 - Pordenone (PN),Pordenone,Friuli-Venezia Giulia,Italy,IT,Europe,+39 0434 169 7154,,https://www.drone-zone.it/,45.942696,12.678933,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1555,PC NET SERVICE SRL,Enterprise Dealer,high,Via Tanzi 1300135 Rome – Italy,Roma,Lazio,Italy,IT,Europe,+39656548127,dji@pcnetservice.it,https://www.dronestore.it,41.93886,12.422854,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1556,HORUS DYNAMICS SRL,Enterprise Dealer,high,"Via del Guerino 5/A, 24123 Bergamo (BG)",Bergamo,Lombardia,Italy,IT,Europe,+39 03519900472,info@horusdynamics.com,https://www.horusdynamics.com/,45.712978,9.681119,https://www.linkedin.com/company/horus-dynamics,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1557,BPG RADIOCOMUNICAZIONI S.R.L,Enterprise Dealer,high,Via Nazionale 13 - 10060 Pinasca (TO),Torino,Piemonte,Italy,IT,Europe,+39 0121 800669,commerciale@bpg.it,,44.943795,7.226173,https://www.linkedin.com/company/bpg-radiocomunicazioni,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1558,PersonalDrones / Studio Decumano SRL,Enterprise Dealer,high,Via Federico Rosazza 38 - 00153 Roma,Roma,Lazio,Italy,IT,Europe,+39 347 1886185,info@personaldrones.it,https://www.personaldrones.it/,42.065797,12.497414,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1559,3D Target,Enterprise Dealer,high,"Via Preferita, Traversa 1, n. 21, Castenedolo, Italy",Brescia,Lombardia,Italy,IT,Europe,+39 030 5357677,commerciale@3dtarget.it,https://www.3dtarget.it,45.479998,10.278605,https://www.linkedin.com/company/3d-target-srl,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1560,LE Soluzioni Srl,Enterprise Dealer,high,"Via Anna Frank, 22, 70017 PUTIGNANO (BA)",Bari,Puglia,Italy,IT,Europe,+39 333 7030168,info@enzolaterza.it,https://www.enzolaterza.it/,40.846491,17.125976,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1561,Videolinea System SRL,Enterprise Dealer,high,Via Antonio Meucci 17-19 - 50012 Bagno a Ripoli (FI),Firenze,Toscana,Italy,IT,Europe,+39 055 69 13 71,info@videolinea.com,https://www.videolinea.com/it/,43.734031,11.294948,https://www.linkedin.com/company/videolinea-system,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1562,Easydrone / Easy Phone s.r.l,Enterprise Dealer,high,"Corso Leonardo da Vinci, 369 80040 Terzigno (NA)",Napoli,Campania,Italy,IT,Europe,+39 0818273675,info@easydroneshop.it,https://easydroneshop.it/it/,41.018211,14.540935,,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1563,Dronipro / ICT Cube Srl,Enterprise Dealer,high,"km 17 c/o, SS 100, Il Baricentro, Torre C - Scala A - 7^ Piano, 70010 Casamassima (BA)",Bari,Puglia,Italy,IT,Europe,+39-351 376 7443,info@dronipro.it,https://www.dronipro.it,40.975681,16.917165,https://www.linkedin.com/company/dronipro,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1564,Intersystem SRL,Enterprise Dealer,high,"Via Nazareno Gianni, 7 - 00131 ROMA (ITALY)",Roma,Lazio,Italy,IT,Europe,+39 06 41.90.650  (6 linee r.a),intersystem@legalmail.it,https://www.drone4business.com,41.945909,12.606726,https://www.linkedin.com/company/intersistemi-italia-s.p.a.,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
1565,MICROGEO SRL,Enterprise Dealer,high,Via di S. Quirico 306/A Campi Bisenzio (Firenze) - Italy,Firenze,Toscana,Italy,IT,Europe,+39 0558954766,info@microgeo.it,https://www.microgeo.it/,43.852006,11.148704,https://www.linkedin.com/company/microgeo-srl,,,2026-03-21 13:37:17.315481+00,2026-03-21 14:35:43.071+00
